,date,year,month,day,weekday,weeknum,weekend,national_holiday,break,mean_temp,precipitation_1day,mean_humidity,mean_pressure,sin_month,cos_month,sin_day,cos_day,sin_weekday,cos_weekday,sin_weeknum,cos_weeknum,dow_금요일,dow_목요일,dow_수요일,dow_월요일,dow_일요일,dow_토요일,dow_화요일,holi_name_0,holi_name_1월1일,holi_name_개천절,holi_name_광복절,holi_name_국회의원선거일,holi_name_기독탄신일,holi_name_대체공휴일,holi_name_대체휴무일,holi_name_대통령선거일,holi_name_부처님오신날,holi_name_삼일절,holi_name_석가탄신일,holi_name_설날,holi_name_신정,holi_name_어린이날,holi_name_임시공휴일,holi_name_전국동시지방선거,holi_name_추석,holi_name_한글날,holi_name_현충일,promotion_flag_1_bac_2,sale_qty_1_bac_2,promotion_flag_6_bac_2,sale_qty_6_bac_2,promotion_flag_1_bac_5,sale_qty_1_bac_5,promotion_flag_6_bac_5,sale_qty_6_bac_5,promotion_flag_1_sin,sale_qty_1_sin,promotion_flag_6_sin,sale_qty_6_sin,promotion_flag_1_ans,sale_qty_1_ans,promotion_flag_6_ans,sale_qty_6_ans,promotion_flag_1_jin,sale_qty_1_jin,promotion_flag_6_jin,sale_qty_6_jin,outliersale_qty_1_bac_2,outliersale_qty_6_bac_2,outliersale_qty_1_bac_5,outliersale_qty_6_bac_5,outliersale_qty_1_sin,outliersale_qty_6_sin,outliersale_qty_1_ans,outliersale_qty_6_ans,outliersale_qty_1_jin,outliersale_qty_6_jin
170,2015-07-02,2015,7,2,4,27,0,0,0,22,0,76,994.2,-0.5,-0.866025404,0.394355855,0.918957812,-0.433883739,-0.900968868,-0.059240628,-0.998243732,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,0,1173,0,1300,0,1847,0,370,0,270,1,567.5,1,396,1,73,1,108,0,0,0,0,1,1,1,1,0,1
171,2015-07-03,2015,7,3,5,27,0,0,0,23.3,0,73,997.1,-0.5,-0.866025404,0.571268215,0.820763441,-0.974927912,-0.222520934,-0.059240628,-0.998243732,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439,0,1261,0,2222,0,1664,0,370,0,251,1,567.5,1,396,1,91,1,108,0,0,0,0,1,0,1,1,0,1
172,2015-07-04,2015,7,4,6,27,1,0,1,21.2,0,74.6,1002.4,-0.5,-0.866025404,0.724792787,0.688966919,-0.781831482,0.623489802,-0.059240628,-0.998243732,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876,0,1548,0,2668,0,2343.5,0,370,0,270,1,567.5,1,396,1,112,1,108,1,1,1,1,1,1,1,1,1,1
173,2015-07-05,2015,7,5,7,27,1,0,1,21.3,0,77.5,1003.8,-0.5,-0.866025404,0.848644257,0.52896401,-2.45E-16,1,-0.059240628,-0.998243732,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876,0,1548,0,2070,0,2148,0,370,0,270,1,567.5,1,396,1,112,1,108,1,1,0,0,1,1,1,1,1,1
174,2015-07-06,2015,7,6,1,28,0,0,0,21.3,0,76.5,1003.9,-0.5,-0.866025404,0.937752132,0.347305253,0.781831482,0.623489802,-0.176890275,-0.984230578,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,365,0,694,0,490,0,134,0,74,1,414,1,118,1,31,1,28,0,0,0,0,0,0,0,0,0,0
175,2015-07-07,2015,7,7,2,28,0,0,0,19.5,34,91,1002.6,-0.5,-0.866025404,0.988468324,0.151427778,0.974927912,-0.222520934,-0.176890275,-0.984230578,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,180,0,562,0,423,0,64,0,64,1,258,1,152,1,18,1,14,0,0,0,0,0,0,0,0,0,0
176,2015-07-08,2015,7,8,3,28,0,0,0,20.8,37,97.4,1003.5,-0.5,-0.866025404,0.998716507,-0.050649169,0.433883739,-0.900968868,-0.176890275,-0.984230578,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,328,0,753,0,959,0,119,0,73,1,306,1,125,0,14,0,19,0,0,0,0,0,0,0,0,0,0
177,2015-07-09,2015,7,9,4,28,0,0,0,23.2,5,85.4,1006.6,-0.5,-0.866025404,0.968077119,-0.250652532,-0.433883739,-0.900968868,-0.176890275,-0.984230578,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,386,0,764,0,878,0,117,0,83,1,393,1,182,0,16,0,6,0,0,0,0,0,0,0,0,0,0
178,2015-07-10,2015,7,10,5,28,0,0,0,24,0,79.5,1006,-0.5,-0.866025404,0.89780454,-0.440394152,-0.974927912,-0.222520934,-0.176890275,-0.984230578,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,534,0,1009,0,1210,0,149,0,87,1,444,1,203,0,22,0,11,0,0,0,0,0,0,0,0,0,0
179,2015-07-11,2015,7,11,6,28,1,0,1,24.1,3.5,87.4,1002.9,-0.5,-0.866025404,0.790775737,-0.612105983,-0.781831482,0.623489802,-0.176890275,-0.984230578,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,0,1006,0,1270,0,1229,0,208,0,168,1,340,1,399,0,42,0,32,0,0,0,0,0,0,0,0,0,0
180,2015-07-13,2015,7,13,1,29,0,0,0,22.6,0,88.8,991.8,-0.5,-0.866025404,0.485301963,-0.874346616,0.781831482,0.623489802,-0.292056771,-0.956400984,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,453,0,676,0,850,0,131,0,121,1,189,1,116,0,19,0,18,0,0,0,0,0,0,0,0,0,0
181,2015-07-14,2015,7,14,2,29,0,0,0,23.5,0,89,996.7,-0.5,-0.866025404,0.299363123,-0.954139256,0.974927912,-0.222520934,-0.292056771,-0.956400984,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,385,0,858,0,531,0,80,0,74,1,112,1,107,1,27,1,27,0,0,0,0,0,0,0,0,0,0
182,2015-07-15,2015,7,15,3,29,0,0,0,24.8,0,77.3,998,-0.5,-0.866025404,0.101168322,-0.994869323,0.433883739,-0.900968868,-0.292056771,-0.956400984,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0,534,0,662,0,815,0,128,0,86,1,113,1,79,1,34,1,35,0,0,0,0,0,0,0,0,0,0
183,2015-07-16,2015,7,16,4,29,0,0,0,21.6,0,70.3,996.7,-0.5,-0.866025404,-0.101168322,-0.994869323,-0.433883739,-0.900968868,-0.292056771,-0.956400984,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,592,0,975,0,1211,0,115,0,67,0,137,0,69,1,23,1,46,0,0,0,0,0,0,0,0,0,0
184,2015-07-17,2015,7,17,5,29,0,0,0,20.4,0.5,71,997.6,-0.5,-0.866025404,-0.299363123,-0.954139256,-0.974927912,-0.222520934,-0.292056771,-0.956400984,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,0,642,0,890,0,1466,0,144,0,112,1,104,1,104,1,63,1,38,0,0,0,0,0,0,0,0,0,0
185,2015-07-18,2015,7,18,6,29,1,0,1,22.3,0,67.4,1002.1,-0.5,-0.866025404,-0.485301963,-0.874346616,-0.781831482,0.623489802,-0.292056771,-0.956400984,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411,0,1161,0,2024,0,1307,0,217,0,195,0,180,0,148,1,63,1,33,0,0,0,0,0,0,0,0,0,0
186,2015-07-19,2015,7,19,7,29,1,0,1,23.3,0.1,68.9,1003.2,-0.5,-0.866025404,-0.651372483,-0.758758123,-2.45E-16,1,-0.292056771,-0.956400984,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,0,904,0,1334,0,1079,0,197,0,167,0,198,1,207,1,53,1,33,0,0,0,0,0,0,0,0,0,0
187,2015-07-20,2015,7,20,1,30,0,0,0,23.6,12,90.8,1001.5,-0.5,-0.866025404,-0.790775737,-0.612105983,0.781831482,0.623489802,-0.403123429,-0.915145617,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,529,0,635,0,612,0,134,0,106,0,111,0,99,1,37,1,49,0,0,0,0,0,0,0,0,0,0
188,2015-07-21,2015,7,21,2,30,0,0,0,22.9,2,93.3,1000.3,-0.5,-0.866025404,-0.89780454,-0.440394152,0.974927912,-0.222520934,-0.403123429,-0.915145617,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,0,479,0,1217,0,739,0,132,0,80,0,142,0,283,1,25,1,14,0,0,0,0,0,0,0,0,0,0
189,2015-07-22,2015,7,22,3,30,0,0,0,23.8,8.5,95.5,999.6,-0.5,-0.866025404,-0.968077119,-0.250652532,0.433883739,-0.900968868,-0.403123429,-0.915145617,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,510,0,587,0,1192,0,133,0,96,0,567.5,0,71,0,38,0,24,0,0,0,0,0,0,1,0,0,0
190,2015-07-23,2015,7,23,4,30,0,0,0,25.7,39.5,92.9,1001.4,-0.5,-0.866025404,-0.998716507,-0.050649169,-0.433883739,-0.900968868,-0.403123429,-0.915145617,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,0,434,0,949,0,761,0,116,0,89,0,567.5,0,88,0,27,0,17,0,0,0,0,0,0,1,0,0,0
191,2015-07-24,2015,7,24,5,30,0,0,0,25.5,4,94.3,1000.5,-0.5,-0.866025404,-0.988468324,0.151427778,-0.974927912,-0.222520934,-0.403123429,-0.915145617,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,0,545,0,1166,0,1210,0,123,0,120,0,567.5,0,114,0,26,0,28,0,0,0,0,0,0,1,0,0,0
192,2015-07-25,2015,7,25,6,30,1,0,1,26.4,0,84.4,1001.3,-0.5,-0.866025404,-0.937752132,0.347305253,-0.781831482,0.623489802,-0.403123429,-0.915145617,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688,0,1172,0,2243,0,1729,0,208,0,183,0,567.5,0,205,0,40,0,45,0,0,0,0,0,0,1,0,0,0
193,2015-07-27,2015,7,27,1,31,0,0,0,28.2,0,77.6,999.8,-0.5,-0.866025404,-0.724792787,0.688966919,0.781831482,0.623489802,-0.508531119,-0.861043612,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,0,748,0,1243,0,1475,0,370,0,270,0,146,0,118,0,37,0,36,0,0,0,0,1,1,0,0,0,0
194,2015-07-28,2015,7,28,2,31,0,0,0,28.3,0,80.1,999.9,-0.5,-0.866025404,-0.571268215,0.820763441,0.974927912,-0.222520934,-0.508531119,-0.861043612,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,0,789,0,1449,0,817,0,370,0,270,0,114,0,78,0,22,0,27,0,0,0,0,1,1,0,0,0,0
195,2015-07-29,2015,7,29,3,31,0,0,0,27.7,2.5,85.4,999.9,-0.5,-0.866025404,-0.394355855,0.918957812,0.433883739,-0.900968868,-0.508531119,-0.861043612,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,0,636,0,1351,0,2168,0,131,0,116,0,118,0,89,1,50,1,58,0,0,0,0,0,0,0,0,0,0
196,2015-07-30,2015,7,30,4,31,0,0,0,27.8,0,83.6,1001.6,-0.5,-0.866025404,-0.20129852,0.979529941,-0.433883739,-0.900968868,-0.508531119,-0.861043612,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302,0,906,0,1513,0,1626,0,174,0,126,0,154,0,129,1,62,1,59,0,0,0,0,0,0,0,0,0,0
197,2015-07-31,2015,7,31,5,31,0,0,0,28.3,0,78.3,1001.9,-0.5,-0.866025404,-2.45E-16,1,-0.974927912,-0.222520934,-0.508531119,-0.861043612,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646,0,1548,0,1993,0,1822,0,265,0,192,0,206,0,116,1,68,1,70,0,1,0,0,0,0,0,0,0,0
198,2015-08-01,2015,8,1,6,31,1,0,1,27,0,83.3,1003,-0.866025404,-0.5,0.20129852,0.979529941,-0.781831482,0.623489802,-0.508531119,-0.861043612,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876,0,1548,0,2668,0,1833,0,290,0,185,0,253,0,172,1,89,1,99,1,1,1,0,0,0,0,0,0,0
199,2015-08-02,2015,8,2,7,31,1,0,1,26.9,0,82.3,1003.6,-0.866025404,-0.5,0.394355855,0.918957812,-2.45E-16,1,-0.508531119,-0.861043612,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,0,1238,0,1888,0,1547,0,282,0,168,0,232,1,193,1,66,1,73,0,0,0,0,0,0,0,0,0,0
200,2015-08-03,2015,8,3,1,32,0,0,0,27.4,0,77.8,1002.7,-0.866025404,-0.5,0.571268215,0.820763441,0.781831482,0.623489802,-0.606800146,-0.794854441,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303,0,956,0,1638,0,1770,0,165,0,142,0,221,0,128,1,58,1,50,0,0,0,0,0,0,0,0,0,0
201,2015-08-04,2015,8,4,2,32,0,0,0,27.4,0,77.8,1000.9,-0.866025404,-0.5,0.724792787,0.688966919,0.974927912,-0.222520934,-0.606800146,-0.794854441,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,0,904,0,1343,0,1348,0,155,0,124,0,149,0,81,1,45,1,59,0,0,0,0,0,0,0,0,0,0
202,2015-08-05,2015,8,5,3,32,0,0,0,27.5,0,80.6,1001.1,-0.866025404,-0.5,0.848644257,0.52896401,0.433883739,-0.900968868,-0.606800146,-0.794854441,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064,0,840,0,1270,0,1079,0,134,0,90,0,114,0,94,1,42,1,35,0,0,0,0,0,0,0,0,0,0
203,2015-08-06,2015,8,6,4,32,0,0,0,27.9,0,76.6,1003.9,-0.866025404,-0.5,0.937752132,0.347305253,-0.433883739,-0.900968868,-0.606800146,-0.794854441,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310,0,836,0,1280,0,1400,0,154,0,104,0,124,0,105,0,28,0,21,0,0,0,0,0,0,0,0,0,0
204,2015-08-07,2015,8,7,5,32,0,0,0,29.1,0,74.5,1007.1,-0.866025404,-0.5,0.988468324,0.151427778,-0.974927912,-0.222520934,-0.606800146,-0.794854441,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658,0,1156,0,1937,0,1717,0,183,0,160,0,170,0,130,0,44,0,25,0,0,0,0,0,0,0,0,0,0
205,2015-08-08,2015,8,8,6,32,1,0,1,28.8,0,79.4,1005.5,-0.866025404,-0.5,0.998716507,-0.050649169,-0.781831482,0.623489802,-0.606800146,-0.794854441,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876,0,1548,0,2287,0,2046,0,241,0,173,0,225,0,146,0,49,0,43,1,1,0,0,0,0,0,0,0,0
206,2015-08-10,2015,8,10,1,33,0,0,0,29.1,0,66.9,1000.4,-0.866025404,-0.5,0.89780454,-0.440394152,0.781831482,0.623489802,-0.696551029,-0.717507257,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485,0,980,0,1495,0,1642,0,193,0,112,0,157,0,110,0,32,0,27,0,0,0,0,0,0,0,0,0,0
207,2015-08-11,2015,8,11,2,33,0,0,0,27.4,4.5,68.9,999.4,-0.866025404,-0.5,0.790775737,-0.612105983,0.974927912,-0.222520934,-0.696551029,-0.717507257,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,0,740,0,924,0,1329,0,132,0,73,0,109,0,82,0,35,0,31,0,0,0,0,0,0,0,0,0,0
208,2015-08-12,2015,8,12,3,33,0,0,0,23.1,11.5,90.3,995.5,-0.866025404,-0.5,0.651372483,-0.758758123,0.433883739,-0.900968868,-0.696551029,-0.717507257,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,0,771,0,1183,0,1184,0,118,0,96,0,129,0,105,1,65,1,43,0,0,0,0,0,0,0,0,0,0
209,2015-08-13,2015,8,13,4,33,0,0,0,25.3,0,78.6,997.2,-0.866025404,-0.5,0.485301963,-0.874346616,-0.433883739,-0.900968868,-0.696551029,-0.717507257,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,0,1294,0,1821,0,1961,0,173,0,115,0,174,0,106,1,52,1,83,0,0,0,0,0,0,0,0,0,0
210,2015-08-14,2015,8,14,5,33,0,0,0,25.9,0,79.4,998.1,-0.866025404,-0.5,0.299363123,-0.954139256,-0.974927912,-0.222520934,-0.696551029,-0.717507257,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646,0,1548,0,2156,0,1888,0,214,0,156,0,191,0,133,1,75,1,106,0,1,0,0,0,0,0,0,0,0
211,2015-08-15,2015,8,15,6,33,1,1,1,26.9,0,75,1000.4,-0.866025404,-0.5,0.101168322,-0.994869323,-0.781831482,0.623489802,-0.696551029,-0.717507257,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780,0,1305,0,1987,0,1857,0,234,0,143,0,219,0,152,1,68,1,92,0,0,0,0,0,0,0,0,0,0
212,2015-08-16,2015,8,16,7,33,1,0,1,26.5,2.5,78.8,999.2,-0.866025404,-0.5,-0.101168322,-0.994869323,-2.45E-16,1,-0.696551029,-0.717507257,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,0,1097,0,1495,0,1104,0,201,0,125,0,168,0,126,1,72,1,106,0,0,0,0,0,0,0,0,0,0
213,2015-08-17,2015,8,17,1,34,0,0,0,25.2,1,76.3,999.7,-0.866025404,-0.5,-0.299363123,-0.954139256,0.781831482,0.623489802,-0.776523863,-0.630087844,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,0,516,0,891,0,948,0,113,0,89,0,102,0,71,1,47,1,43,0,0,0,0,0,0,0,0,0,0
214,2015-08-18,2015,8,18,2,34,0,0,0,25.7,0,71.3,1004.3,-0.866025404,-0.5,-0.485301963,-0.874346616,0.974927912,-0.222520934,-0.776523863,-0.630087844,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0,473,0,697,0,756,0,131,0,105,0,111,0,78,1,43,1,37,0,0,0,0,0,0,0,0,0,0
215,2015-08-19,2015,8,19,3,34,0,0,0,26.3,0,76.5,1004.9,-0.866025404,-0.5,-0.651372483,-0.758758123,0.433883739,-0.900968868,-0.776523863,-0.630087844,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,566,0,813,0,1781,0,260,0,213,0,117,0,64,1,39,1,52,0,0,0,0,0,0,0,0,0,0
216,2015-08-20,2015,8,20,4,34,0,0,0,25.6,1.5,83.4,1001.6,-0.866025404,-0.5,-0.790775737,-0.612105983,-0.433883739,-0.900968868,-0.776523863,-0.630087844,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,0,519,0,832,0,673,0,252,0,242,0,165,0,77,1,31,1,39,0,0,0,0,0,0,0,0,0,0
217,2015-08-21,2015,8,21,5,34,0,0,0,23,76,92.6,996.1,-0.866025404,-0.5,-0.89780454,-0.440394152,-0.974927912,-0.222520934,-0.776523863,-0.630087844,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,0,963,0,1519,0,1205,0,370,0,270,0,567.5,0,147,1,68,1,80,0,0,0,0,1,1,1,0,0,0
218,2015-08-22,2015,8,22,6,34,1,0,1,25.9,0,75.4,997.5,-0.866025404,-0.5,-0.968077119,-0.250652532,-0.781831482,0.623489802,-0.776523863,-0.630087844,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482,0,1451,0,1847,0,1822,0,370,0,270,0,567.5,0,396,1,104,1,108,0,0,0,0,1,1,1,1,0,1
219,2015-08-24,2015,8,24,1,35,0,0,0,25.3,1.5,80.3,998.2,-0.866025404,-0.5,-0.988468324,0.151427778,0.781831482,0.623489802,-0.845596004,-0.533823378,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0,670,0,1334,0,743,0,370,0,270,0,567.5,0,139,1,76,1,71,0,0,0,0,1,1,1,0,0,0
220,2015-08-25,2015,8,25,2,35,0,0,0,22.5,33.5,88.9,987.5,-0.866025404,-0.5,-0.937752132,0.347305253,0.974927912,-0.222520934,-0.845596004,-0.533823378,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,448,0,585,0,419,0,264,0,270,0,165,0,100,1,59,1,67,0,0,0,0,0,1,0,0,0,0
221,2015-08-26,2015,8,26,3,35,0,0,0,22.9,0,80.4,997.5,-0.866025404,-0.5,-0.848644257,0.52896401,0.433883739,-0.900968868,-0.845596004,-0.533823378,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,0,492,0,885,0,656,0,370,0,168,0,212,0,157,1,36,1,58,0,0,0,0,1,0,0,0,0,0
222,2015-08-27,2015,8,27,4,35,0,0,0,25.1,0,79,1000.1,-0.866025404,-0.5,-0.724792787,0.688966919,-0.433883739,-0.900968868,-0.845596004,-0.533823378,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,0,651,0,609,0,1007,0,135,0,92,1,567.5,1,318,1,63,1,45,0,0,0,0,0,0,1,0,0,0
223,2015-08-28,2015,8,28,5,35,0,0,0,25.3,0,81.3,1000.7,-0.866025404,-0.5,-0.571268215,0.820763441,-0.974927912,-0.222520934,-0.845596004,-0.533823378,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,0,700,0,972,0,1000,0,176,0,94,1,567.5,1,396,1,51,1,35,0,0,0,0,0,0,1,1,0,0
224,2015-08-29,2015,8,29,6,35,1,0,1,24.9,0,80.8,1000.9,-0.866025404,-0.5,-0.394355855,0.918957812,-0.781831482,0.623489802,-0.845596004,-0.533823378,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,0,1357,0,1463,0,1334,0,206,0,160,1,557,1,396,1,76,1,68,0,0,0,0,0,0,0,1,0,0
225,2015-08-30,2015,8,30,7,35,1,0,1,24.7,0,83.5,1003.1,-0.866025404,-0.5,-0.20129852,0.979529941,-2.45E-16,1,-0.845596004,-0.533823378,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,0,1354,0,912,0,1269,0,190,0,180,1,464,1,396,1,81,1,86,0,0,0,0,0,0,0,1,0,0
226,2015-08-31,2015,8,31,1,36,0,0,0,24.9,0.5,78.5,1003.6,-0.866025404,-0.5,-2.45E-16,1,0.781831482,0.623489802,-0.90279783,-0.430065202,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,533,0,596,0,839,0,123,0,87,1,567.5,1,246,1,34,1,26,0,0,0,0,0,0,1,0,0,0
227,2015-09-01,2015,9,1,2,36,0,0,0,23.9,12,82.5,1001.6,-1,-1.84E-16,0.20129852,0.979529941,0.974927912,-0.222520934,-0.90279783,-0.430065202,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,436,0,793,0,732,0,111,0,75,1,567.5,1,258,1,42,1,24,0,0,0,0,0,0,1,0,0,0
228,2015-09-02,2015,9,2,3,36,0,0,0,24.6,0.5,82.4,1004.7,-1,-1.84E-16,0.394355855,0.918957812,0.433883739,-0.900968868,-0.90279783,-0.430065202,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,385,0,977,0,555,0,126,0,91,1,567.5,1,133,1,27,1,20,0,0,0,0,0,0,1,0,0,0
229,2015-09-03,2015,9,3,4,36,0,0,0,24.8,6,79.8,1002.6,-1,-1.84E-16,0.571268215,0.820763441,-0.433883739,-0.900968868,-0.90279783,-0.430065202,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,0,429,0,646,0,964,0,112,0,91,0,163,0,93,0,15,0,15,0,0,0,0,0,0,0,0,0,0
230,2015-09-04,2015,9,4,5,36,0,0,0,24.6,0,73.9,1004.5,-1,-1.84E-16,0.724792787,0.688966919,-0.974927912,-0.222520934,-0.90279783,-0.430065202,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,0,608,0,1348,0,1162,0,137,0,100,0,216,0,149,0,24,0,17,0,0,0,0,0,0,0,0,0,0
231,2015-09-05,2015,9,5,6,36,1,0,1,23.1,7.5,83.4,1001.6,-1,-1.84E-16,0.848644257,0.52896401,-0.781831482,0.623489802,-0.90279783,-0.430065202,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,0,925,0,1520,0,1361,0,193,0,162,0,325,0,271,0,27,0,32,0,0,0,0,0,0,0,0,0,0
232,2015-09-06,2015,9,6,7,36,1,0,1,21.1,15.5,84.6,997.3,-1,-1.84E-16,0.937752132,0.347305253,-2.45E-16,1,-0.90279783,-0.430065202,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,0,960,0,813,0,976,0,221,0,202,0,364,0,332,0,21,0,46,0,0,0,0,0,0,0,0,0,0
