,predicted_qty,real_y,date,promotion_flag,Special_order,break,year,month,weekday,long_holiday_start,after_long_holi,chu_and_sul,long_holiday_rest,mean_temp,precipitation_1day,max_windspeed,mean_humidity,weekend
449,705.3150024414062,598.0,2019-07-12,0,0,0,2019,7,5,0,0,0,0,24.1,0.0,5.8,77.4,0
450,1072.7186279296875,1115.0,2019-07-13,0,0,1,2019,7,6,0,0,0,0,22.3,0.0,4.8,83.5,1
451,600.442626953125,664.0,2019-07-15,0,0,0,2019,7,1,0,0,0,0,23.6,0.0,3.9,78.4,0
452,751.3480834960938,724.0,2019-07-16,0,0,0,2019,7,2,0,0,0,0,23.8,0.0,5.5,77.5,0
453,661.1730346679688,806.0,2019-07-17,0,0,0,2019,7,3,0,0,0,0,23.8,2.8,4.8,79.3,0
454,725.7008056640625,634.0,2019-07-18,0,0,0,2019,7,4,0,0,0,0,22.3,38.5,3.9,97.1,0
455,702.8048706054688,749.0,2019-07-19,0,0,0,2019,7,5,0,0,0,0,23.1,57.7,6.1,98.4,0
456,1096.3359375,985.0000610351562,2019-07-20,0,0,1,2019,7,6,0,0,0,0,23.4,172.2,10.1,98.8,1
457,968.1182250976562,1260.0,2019-07-21,0,0,1,2019,7,7,0,0,0,0,23.6,38.4,10.7,94.4,1
458,412.6332702636719,838.0,2019-07-22,0,0,0,2019,7,1,0,0,0,0,25.8,0.0,7.2,88.1,0
459,580.6664428710938,779.0,2019-07-23,0,0,0,2019,7,2,0,0,0,0,26.6,0.0,7.4,86.3,0
460,686.2435302734375,916.0,2019-07-24,0,0,0,2019,7,3,0,0,0,0,26.0,0.0,7.1,89.1,0
461,730.377197265625,616.0,2019-07-25,0,0,0,2019,7,4,0,0,0,0,25.6,0.1,7.9,95.6,0
462,686.8222045898438,830.0,2019-07-26,0,0,0,2019,7,5,0,0,0,0,25.8,0.0,8.9,96.1,0
463,1081.959228515625,1373.0,2019-07-27,0,0,1,2019,7,6,0,0,0,0,25.9,7.3,7.5,98.5,1
464,797.41357421875,1104.0,2019-07-29,0,0,0,2019,7,1,0,0,0,0,27.0,2.3,7.3,88.8,0
465,686.6633911132812,993.9999389648438,2019-07-30,0,0,0,2019,7,2,0,0,0,0,27.7,0.0,8.1,87.8,0
466,792.46484375,950.0,2019-07-31,0,0,0,2019,7,3,0,0,0,0,28.0,0.0,7.5,83.0,0
467,949.1643676757812,1213.0,2019-08-01,0,0,0,2019,8,4,0,0,0,0,28.1,0.0,6.7,81.9,0
468,1040.7650146484375,1266.0,2019-08-02,0,0,0,2019,8,5,0,0,0,0,29.4,0.0,4.8,72.5,0
469,1554.9013671875,1419.0,2019-08-03,0,0,1,2019,8,6,0,0,0,0,28.9,0.0,4.0,72.4,1
470,1382.2391357421875,1292.0,2019-08-04,0,0,1,2019,8,7,0,0,0,0,28.8,0.0,4.1,68.1,1
471,759.7596435546875,921.0,2019-08-05,0,0,0,2019,8,1,0,0,0,0,28.8,0.0,4.1,66.1,0
472,761.3243408203125,663.0,2019-08-06,0,0,0,2019,8,2,0,0,0,0,25.8,72.5,7.1,86.5,0
473,818.154296875,859.0,2019-08-07,0,0,0,2019,8,3,0,0,0,0,27.5,1.2,8.4,86.4,0
474,867.0889282226562,1068.0,2019-08-08,0,0,0,2019,8,4,0,0,0,0,28.7,0.0,5.8,77.9,0
475,952.4454956054688,1085.0,2019-08-09,0,0,0,2019,8,5,0,0,0,0,28.9,0.0,3.5,76.6,0
476,1432.5762939453125,1418.0,2019-08-10,0,0,1,2019,8,6,0,0,0,0,28.3,0.0,4.6,77.0,1
477,1031.987548828125,1029.0,2019-08-12,0,0,0,2019,8,1,0,0,0,0,29.3,0.0,5.8,78.0,0
478,852.7745971679688,983.0000610351562,2019-08-13,0,0,0,2019,8,2,0,0,0,0,30.6,0.0,4.9,66.6,0
479,868.8984985351562,738.0,2019-08-14,0,0,0,2019,8,3,0,0,0,0,29.4,0.2,6.1,74.1,0
480,806.1382446289062,1251.0,2019-08-15,0,0,1,2019,8,4,0,0,0,1,27.4,6.2,5.8,86.0,0
481,938.7405395507812,1008.0000610351562,2019-08-16,0,0,0,2019,8,5,0,0,0,0,28.2,0.0,7.9,76.0,0
482,1105.605712890625,1199.0,2019-08-17,0,0,1,2019,8,6,0,0,0,0,27.2,0.0,7.6,73.9,1
483,1228.5345458984375,1084.0,2019-08-18,0,0,1,2019,8,7,0,0,0,0,27.3,0.0,6.4,82.9,1
484,812.8300170898438,836.0,2019-08-19,0,0,0,2019,8,1,0,0,0,0,27.2,0.0,4.5,78.3,0
485,771.2368774414062,605.0,2019-08-20,0,0,0,2019,8,2,0,0,0,0,26.8,0.0,5.1,74.3,0
486,793.5196533203125,624.0,2019-08-21,0,0,0,2019,8,3,0,0,0,0,26.6,23.0,7.2,85.6,0
487,710.597900390625,405.0,2019-08-22,0,0,0,2019,8,4,0,0,0,0,26.1,45.1,11.5,94.8,0
488,767.5930786132812,791.0,2019-08-23,0,0,0,2019,8,5,0,0,0,0,25.5,0.0,5.0,76.4,0
489,1232.5406494140625,1265.0,2019-08-24,0,0,1,2019,8,6,0,0,0,0,25.0,0.0,4.9,64.1,1
490,787.5805053710938,893.0,2019-08-26,0,0,0,2019,8,1,0,0,0,0,25.2,0.0,5.2,75.6,0
491,711.9974365234375,667.0,2019-08-27,0,0,0,2019,8,2,0,0,0,0,23.5,4.7,4.0,95.6,0
492,738.1381225585938,516.0,2019-08-28,0,0,0,2019,8,3,0,0,0,0,24.1,2.2,4.8,93.8,0
493,777.5889892578125,713.0,2019-08-29,0,0,0,2019,8,4,0,0,0,0,23.1,1.2,6.1,89.1,0
494,804.7661743164062,704.0,2019-08-30,0,0,0,2019,8,5,0,0,0,0,24.6,0.0,6.3,72.5,0
495,1008.9552001953125,1038.0,2019-08-31,0,0,1,2019,8,6,0,0,0,0,24.4,0.0,6.5,66.4,1
496,1057.3902587890625,781.0,2019-09-01,0,0,1,2019,9,7,0,0,0,0,23.7,2.3,3.7,82.4,1
497,480.7244873046875,633.0,2019-09-02,0,0,0,2019,9,1,0,0,0,0,21.4,40.4,3.2,98.6,0
498,484.9020690917969,492.0000305175781,2019-09-03,0,0,0,2019,9,2,0,0,0,0,23.0,5.8,3.8,95.3,0
499,660.2689819335938,525.0,2019-09-04,0,0,0,2019,9,3,0,0,0,0,24.5,1.3,3.1,93.3,0
500,645.3168334960938,731.0,2019-09-05,0,0,0,2019,9,4,0,0,0,0,26.5,0.0,4.5,88.6,0
501,864.2036743164062,544.0,2019-09-06,0,0,0,2019,9,5,0,0,0,0,27.0,0.0,5.4,84.8,0
502,1346.1031494140625,1107.0,2019-09-07,0,0,1,2019,9,6,0,0,0,0,26.0,12.3,11.6,88.1,1
503,939.1824340820312,1082.0,2019-09-09,0,0,0,2019,9,1,0,0,0,0,27.0,0.0,4.8,85.3,0
504,683.3074340820312,928.0,2019-09-10,0,0,0,2019,9,2,0,0,0,0,26.7,0.0,5.8,87.0,0
505,793.3926391601562,1193.0,2019-09-11,0,0,0,2019,9,3,0,0,0,0,25.1,13.4,5.6,87.6,0
506,822.4895629882812,1278.0,2019-09-12,0,0,1,2019,9,4,4,0,1,0,21.6,3.9,5.6,79.9,0
507,706.1489868164062,388.0,2019-09-13,0,0,1,2019,9,5,0,1,1,1,23.2,0.0,4.7,67.6,0
508,891.068603515625,578.0,2019-09-14,0,0,1,2019,9,6,0,0,1,1,23.8,0.0,4.2,73.9,1
509,889.1033935546875,820.0,2019-09-15,0,0,1,2019,9,7,0,0,0,1,24.9,0.0,4.9,71.4,1
510,455.3549499511719,549.0,2019-09-16,0,0,0,2019,9,1,0,0,0,0,23.4,0.0,4.6,65.5,0
511,525.7523803710938,293.0,2019-09-17,0,0,0,2019,9,2,0,0,0,0,22.9,0.0,6.3,60.3,0
512,706.9156494140625,488.0,2019-09-18,0,0,0,2019,9,3,0,0,0,0,22.9,0.0,4.4,60.0,0
513,660.1448364257812,669.0,2019-09-19,0,0,0,2019,9,4,0,0,0,0,21.6,0.0,4.9,58.1,0
514,542.68505859375,573.0,2019-09-20,0,0,0,2019,9,5,0,0,0,0,21.5,0.3,6.4,66.1,0
515,863.7345581054688,798.0,2019-09-21,0,0,1,2019,9,6,0,0,0,0,18.2,30.4,6.2,93.3,1
516,779.9244384765625,726.0,2019-09-23,0,0,0,2019,9,1,0,0,0,0,17.9,2.5,7.5,91.1,0
517,647.7670288085938,514.0,2019-09-24,0,0,0,2019,9,2,0,0,0,0,19.4,0.0,5.3,70.5,0
518,481.2469482421875,652.0,2019-09-25,0,0,0,2019,9,3,0,0,0,0,20.4,0.0,3.9,69.4,0
519,660.51708984375,648.0,2019-09-26,0,0,0,2019,9,4,0,0,0,0,22.9,0.0,4.9,74.1,0
520,631.6185913085938,697.0,2019-09-27,0,0,0,2019,9,5,0,0,0,0,22.1,15.3,4.2,86.4,0
521,890.4783325195312,1037.0,2019-09-28,0,0,1,2019,9,6,0,0,0,0,22.4,68.2,3.9,99.4,1
522,900.086181640625,969.9999389648438,2019-09-29,0,0,1,2019,9,7,0,0,0,0,23.9,0.0,4.3,91.9,1
523,528.8832397460938,441.0,2019-09-30,0,0,0,2019,9,1,0,0,0,0,24.1,0.0,4.8,89.5,0
524,546.3909912109375,492.0000305175781,2019-10-01,0,0,0,2019,10,2,0,0,0,0,22.4,9.8,3.9,95.3,0
525,451.9458923339844,401.9999694824219,2019-10-02,0,0,0,2019,10,3,0,0,0,0,22.7,94.8,10.3,97.8,0
526,450.861328125,668.0,2019-10-03,0,0,1,2019,10,4,0,0,0,1,24.6,1.8,14.5,74.4,0
527,584.292724609375,507.9999694824219,2019-10-04,0,0,0,2019,10,5,0,0,0,0,22.9,0.0,4.5,75.9,0
528,866.6989135742188,765.0,2019-10-05,0,0,1,2019,10,6,0,0,0,0,21.7,1.2,5.8,81.5,1
529,683.1261596679688,812.0,2019-10-06,0,0,1,2019,10,7,0,0,0,0,18.7,0.0,5.3,61.9,1
530,549.8502807617188,480.0000305175781,2019-10-07,0,0,0,2019,10,1,0,0,0,0,18.3,1.4,4.9,79.0,0
531,578.6270751953125,508.9999694824219,2019-10-08,0,0,0,2019,10,2,0,0,0,0,18.9,0.0,5.6,59.1,0
532,552.4581909179688,809.0,2019-10-09,0,0,1,2019,10,3,0,0,0,1,17.5,0.0,5.6,51.1,0
533,723.8753051757812,440.0,2019-10-10,0,0,0,2019,10,4,0,0,0,0,19.4,0.0,4.6,57.4,0
534,647.7691040039062,477.0,2019-10-11,0,0,0,2019,10,5,0,0,0,0,21.1,0.0,5.6,60.3,0
535,1017.0087280273438,778.0,2019-10-12,0,0,1,2019,10,6,0,0,0,0,19.9,0.0,8.3,57.4,1
536,737.808349609375,756.0,2019-10-14,0,0,0,2019,10,1,0,0,0,0,18.3,0.0,5.7,63.1,0
537,613.1236572265625,357.0,2019-10-15,0,0,0,2019,10,2,0,0,0,0,15.6,0.0,6.0,69.5,0
538,778.2074584960938,946.9999389648438,2019-10-16,1,0,0,2019,10,3,0,0,0,0,16.2,0.0,4.2,63.0,0
539,896.5481567382812,1170.0,2019-10-17,1,0,0,2019,10,4,0,0,0,0,17.1,0.0,5.3,65.6,0
540,852.4805908203125,874.0,2019-10-18,1,0,0,2019,10,5,0,0,0,0,16.8,29.5,5.5,92.8,0
541,1057.1397705078125,1576.0,2019-10-19,1,0,1,2019,10,6,0,0,0,0,19.1,0.0,4.3,77.9,1
542,980.5341186523438,1471.0,2019-10-20,1,0,1,2019,10,7,0,0,0,0,18.7,0.0,3.8,75.1,1
543,696.9364013671875,460.0,2019-10-21,1,0,0,2019,10,1,0,0,0,0,18.6,0.0,5.3,67.5,0
544,553.6350708007812,176.0,2019-10-22,1,0,0,2019,10,2,0,0,0,0,19.0,0.0,5.5,68.0,0
545,545.1832275390625,451.0000305175781,2019-10-23,0,0,0,2019,10,3,0,0,0,0,18.0,1.4,4.9,73.1,0
546,342.65606689453125,375.0,2019-10-24,0,0,0,2019,10,4,0,0,0,0,18.4,0.0,5.8,76.6,0
547,438.0020751953125,510.0000305175781,2019-10-25,0,0,0,2019,10,5,0,0,0,0,19.6,0.0,4.9,74.0,0
548,929.4981689453125,937.0000610351562,2019-10-26,0,0,1,2019,10,6,0,0,0,0,17.5,0.0,5.2,52.3,1
549,758.1105346679688,759.0,2019-10-28,0,0,0,2019,10,1,0,0,0,0,15.4,0.0,6.2,55.0,0
550,591.2559204101562,595.0,2019-10-29,0,0,0,2019,10,2,0,0,0,0,16.4,0.0,5.9,57.1,0
551,604.1494140625,550.0,2019-10-30,0,0,0,2019,10,3,0,0,0,0,14.6,0.0,6.4,47.1,0
552,576.329833984375,573.0,2019-10-31,0,0,0,2019,10,4,0,0,0,0,16.2,0.0,5.2,50.8,0
553,383.080810546875,499.0,2019-11-01,0,0,0,2019,11,5,0,0,0,0,17.5,0.0,4.3,56.1,0
554,717.6176147460938,756.0,2019-11-02,0,0,1,2019,11,6,0,0,0,0,17.5,0.0,3.9,67.1,1
555,750.2850952148438,882.0,2019-11-03,0,0,1,2019,11,7,0,0,0,0,16.4,2.3,4.4,71.9,1
556,531.5175170898438,505.0,2019-11-04,0,0,0,2019,11,1,0,0,0,0,14.3,0.0,4.2,64.8,0
557,407.9153747558594,437.0,2019-11-05,0,0,0,2019,11,2,0,0,0,0,15.2,0.0,3.3,58.8,0
558,478.24169921875,399.0,2019-11-06,0,0,0,2019,11,3,0,0,0,0,15.8,0.0,4.8,52.1,0
559,426.38800048828125,557.0,2019-11-07,0,0,0,2019,11,4,0,0,0,0,14.4,0.0,5.7,51.4,0
560,423.8121032714844,545.0,2019-11-08,0,0,0,2019,11,5,0,0,0,0,13.8,0.0,5.9,46.8,0
561,883.3077392578125,588.0,2019-11-09,0,0,1,2019,11,6,0,0,0,0,14.3,0.0,5.1,40.8,1
562,563.8369140625,681.0,2019-11-11,0,0,0,2019,11,1,0,0,0,0,14.8,0.0,7.8,57.0,0
563,487.6905517578125,549.0,2019-11-12,0,0,0,2019,11,2,0,0,0,0,14.2,0.0,4.6,53.0,0
564,530.6202392578125,544.0,2019-11-13,0,0,0,2019,11,3,0,0,0,0,13.9,0.0,9.2,58.4,0
565,536.5895385742188,319.0,2019-11-14,0,0,0,2019,11,4,0,0,0,0,7.6,0.0,9.1,33.3,0
566,359.8778381347656,384.9999694824219,2019-11-15,0,0,0,2019,11,5,0,0,0,0,11.2,0.0,6.5,47.1,0
567,699.1654052734375,768.0,2019-11-16,0,0,1,2019,11,6,0,0,0,0,15.1,0.0,6.3,65.8,1
568,755.9168090820312,612.0,2019-11-17,0,0,1,2019,11,7,0,0,0,0,16.3,2.0,8.4,79.5,1
569,488.4357604980469,641.0,2019-11-18,0,0,0,2019,11,1,0,0,0,0,13.2,6.8,15.8,61.8,0
570,441.53955078125,427.9999694824219,2019-11-19,0,0,0,2019,11,2,0,0,0,0,6.7,0.0,5.3,46.8,0
571,531.5875854492188,621.0,2019-11-20,0,0,0,2019,11,3,0,0,0,0,6.2,0.0,6.5,38.3,0
572,397.36932373046875,413.9999694824219,2019-11-21,0,0,0,2019,11,4,0,0,0,0,10.6,0.0,4.2,49.0,0
573,459.7077331542969,661.0,2019-11-22,0,0,0,2019,11,5,0,0,0,0,14.5,0.0,4.1,64.3,0
574,839.8765869140625,767.0,2019-11-23,0,0,1,2019,11,6,0,0,0,0,15.5,0.0,4.2,67.6,1
575,636.5282592773438,328.0,2019-11-25,0,0,0,2019,11,1,0,0,0,0,11.6,0.0,6.6,65.0,0
576,579.1697387695312,455.9999694824219,2019-11-26,0,0,0,2019,11,2,0,0,0,0,11.4,0.0,4.5,62.8,0
577,560.710693359375,460.9999694824219,2019-11-27,0,0,0,2019,11,3,0,0,0,0,10.1,0.0,4.1,60.9,0
578,586.4502563476562,419.0,2019-11-28,0,0,0,2019,11,4,0,0,0,0,9.0,0.0,6.0,69.0,0
579,585.9459228515625,365.0,2019-11-29,0,0,0,2019,11,5,0,0,0,0,8.4,0.0,5.3,40.4,0
580,789.9459228515625,958.9999389648438,2019-11-30,0,0,1,2019,11,6,0,0,0,0,11.1,0.0,4.8,58.8,1
581,767.038818359375,604.0,2019-12-01,0,0,1,2019,12,7,0,0,0,0,9.5,33.3,8.5,92.9,1
582,545.915283203125,496.0,2019-12-02,0,0,0,2019,12,1,0,0,0,0,6.6,2.5,6.6,53.8,0
583,592.8916625976562,499.0,2019-12-03,0,0,0,2019,12,2,0,0,0,0,4.6,0.0,6.1,52.1,0
584,490.0771789550781,564.0,2019-12-04,0,0,0,2019,12,3,0,0,0,0,7.2,0.0,5.5,50.5,0
585,482.74237060546875,459.0,2019-12-05,0,0,0,2019,12,4,0,0,0,0,4.6,0.0,3.9,39.3,0
586,555.5166015625,607.0,2019-12-06,0,0,0,2019,12,5,0,0,0,0,0.2,0.0,6.8,25.8,0
587,867.335693359375,750.0,2019-12-07,0,0,1,2019,12,6,0,0,0,0,3.6,0.0,5.0,40.0,1
588,583.003173828125,626.0,2019-12-09,0,0,0,2019,12,1,0,0,0,0,7.8,0.0,5.0,45.4,0
589,490.2411804199219,548.0,2019-12-10,0,0,0,2019,12,2,0,0,0,0,11.5,0.0,5.8,64.3,0
590,634.055419921875,536.0,2019-12-11,0,0,0,2019,12,3,0,0,0,0,12.1,0.0,10.1,57.5,0
591,490.58807373046875,459.0,2019-12-12,0,0,0,2019,12,4,0,0,0,0,4.9,0.0,7.2,30.6,0
592,492.1021423339844,489.0,2019-12-13,0,0,0,2019,12,5,0,0,0,0,6.8,0.0,6.6,37.9,0
593,713.3482055664062,832.0,2019-12-14,0,0,1,2019,12,6,0,0,0,0,8.5,0.0,6.0,44.6,1
594,803.3067016601562,746.0,2019-12-15,0,0,1,2019,12,7,0,0,0,0,9.1,0.0,4.1,60.6,1
595,593.20458984375,762.0,2019-12-16,0,0,0,2019,12,1,0,0,0,0,10.8,0.0,3.7,66.6,0
596,383.2988586425781,640.0,2019-12-17,0,0,0,2019,12,2,0,0,0,0,12.8,0.0,7.2,78.9,0
597,508.0209655761719,528.0,2019-12-18,0,0,0,2019,12,3,0,0,0,0,10.4,0.0,7.0,42.9,0
598,386.59173583984375,454.0,2019-12-19,0,0,0,2019,12,4,0,0,0,0,6.6,0.0,5.7,29.4,0
599,394.9407043457031,414.9999694824219,2019-12-20,0,0,0,2019,12,5,0,0,0,0,5.0,0.0,4.4,40.0,0
600,783.4203491210938,812.0,2019-12-21,0,0,1,2019,12,6,0,0,0,0,4.3,0.0,4.9,41.6,1
601,578.000244140625,555.0,2019-12-23,0,0,0,2019,12,1,0,0,0,0,8.2,0.0,5.7,47.4,0
